1	chr1	1	+	80	60	40
4082	chr1	4082	+	87	2.29885057471264	97.7011494252874
8960	chr1	8960	+	71	1.40845070422535	98.5915492957746
13874	chr1	13874	+	75	2.66666666666667	97.3333333333333
18243	chr1	18243	+	89	3.37078651685393	96.6292134831461
19406	chr1	19406	+	90	2.22222222222222	97.7777777777778
20257	chr1	20257	+	76	3.94736842105263	96.0526315789474
20288	chr1	20288	+	95	2.10526315789474	97.8947368421053
20299	chr1	20299	+	87	5.74712643678161	94.2528735632184
20302	chr1	20302	+	88	2.27272727272727	97.7272727272727
20316	chr1	20316	+	88	4.54545454545455	95.4545454545455
20355	chr1	20355	+	89	0	100
20654	chr1	20654	+	78	1.28205128205128	98.7179487179487
33775	chr1	33775	+	78	53.8461538461538	46.1538461538462
36569	chr1	36569	+	100	93	7
38794	chr1	38794	+	80	88.75	11.25
42378	chr1	42378	+	90	92.2222222222222	7.77777777777777
55516	chr1	55516	+	95	93.6842105263158	6.31578947368421
69506	chr1	69506	+	82	92.6829268292683	7.3170731707317
70209	chr1	70209	+	76	96.0526315789474	3.94736842105263
72347	chr1	72347	+	82	92.6829268292683	7.3170731707317
76304	chr1	76304	+	88	94.3181818181818	5.68181818181817
86173	chr1	86173	+	101	97.029702970297	2.97029702970298
86180	chr1	86180	+	84	95.2380952380952	4.76190476190477
86236	chr1	86236	+	73	93.1506849315068	6.84931506849315
86292	chr1	86292	+	88	94.3181818181818	5.68181818181817
90304	chr1	90304	+	86	90.6976744186046	9.30232558139535
95880	chr1	95880	+	69	88.4057971014493	11.5942028985507
95910	chr1	95910	+	71	95.7746478873239	4.22535211267606
98750	chr1	98750	+	76	93.4210526315789	6.57894736842105
101289	chr1	101289	+	103	96.1165048543689	3.88349514563106
126145	chr1	126145	+	91	92.3076923076923	7.69230769230769
126193	chr1	126193	+	78	88.4615384615385	11.5384615384615
126228	chr1	126228	+	90	93.3333333333333	6.66666666666667
128460	chr1	128460	+	83	93.9759036144578	6.02409638554217
129732	chr1	129732	+	74	93.2432432432432	6.75675675675676
130323	chr1	130323	+	79	93.6708860759494	6.32911392405063
130837	chr1	130837	+	79	92.4050632911392	7.59493670886076
136466	chr1	136466	+	80	96.25	3.75
139613	chr1	139613	+	84	97.6190476190476	2.38095238095238
145850	chr1	145850	+	78	91.025641025641	8.97435897435898
147893	chr1	147893	+	73	97.2602739726027	2.73972602739725
147898	chr1	147898	+	73	87.6712328767123	12.3287671232877
147917	chr1	147917	+	80	95	5
147954	chr1	147954	+	84	86.9047619047619	13.0952380952381
147999	chr1	147999	+	88	94.3181818181818	5.68181818181817
148029	chr1	148029	+	76	94.7368421052632	5.26315789473685
148049	chr1	148049	+	85	91.7647058823529	8.23529411764706
148055	chr1	148055	+	81	90.1234567901235	9.87654320987654
153895	chr1	153895	+	78	91.025641025641	8.97435897435898
159078	chr1	159078	+	83	89.1566265060241	10.8433734939759
166836	chr1	166836	+	80	91.25	8.75
167685	chr1	167685	+	64	90.625	9.375
168432	chr1	168432	+	74	91.8918918918919	8.1081081081081
186032	chr1	186032	+	81	88.8888888888889	11.1111111111111
187208	chr1	187208	+	79	97.4683544303797	2.53164556962025
189561	chr1	189561	+	73	94.5205479452055	5.47945205479452
189730	chr1	189730	+	86	91.8604651162791	8.13953488372093
192422	chr1	192422	+	80	90	10
192497	chr1	192497	+	82	96.3414634146341	3.65853658536585
192503	chr1	192503	+	91	96.7032967032967	3.2967032967033
193057	chr1	193057	+	62	88.7096774193548	11.2903225806452
193090	chr1	193090	+	71	92.9577464788732	7.04225352112677
193098	chr1	193098	+	87	89.6551724137931	10.3448275862069
193114	chr1	193114	+	61	91.8032786885246	8.19672131147541
193125	chr1	193125	+	83	92.7710843373494	7.22891566265061
193162	chr1	193162	+	90	98.8888888888889	1.11111111111111
193170	chr1	193170	+	89	94.3820224719101	5.6179775280899
193235	chr1	193235	+	78	92.3076923076923	7.69230769230769
199475	chr1	199475	+	88	94.3181818181818	5.68181818181817
201933	chr1	201933	+	70	91.4285714285714	8.57142857142857
201935	chr1	201935	+	100	96	4
201963	chr1	201963	+	70	98.5714285714286	1.42857142857142
204719	chr1	204719	+	76	90.7894736842105	9.21052631578947
206706	chr1	206706	+	70	92.8571428571429	7.14285714285714
213639	chr1	213639	+	95	87.3684210526316	12.6315789473684
213652	chr1	213652	+	78	97.4358974358974	2.56410256410257
216432	chr1	216432	+	71	94.3661971830986	5.63380281690141
219076	chr1	219076	+	77	88.3116883116883	11.6883116883117
226296	chr1	226296	+	86	97.6744186046512	2.32558139534885
226716	chr1	226716	+	93	90.3225806451613	9.67741935483872
232091	chr1	232091	+	74	93.2432432432432	6.75675675675676
238844	chr1	238844	+	89	94.3820224719101	5.6179775280899
239810	chr1	239810	+	70	94.2857142857143	5.71428571428572
243450	chr1	243450	+	61	96.7213114754098	3.27868852459017
243479	chr1	243479	+	80	96.25	3.75
243481	chr1	243481	+	86	95.3488372093023	4.65116279069767
248600	chr1	248600	+	72	93.0555555555556	6.94444444444444
255414	chr1	255414	+	85	95.2941176470588	4.70588235294119
270789	chr1	270789	+	76	85.5263157894737	14.4736842105263
270797	chr1	270797	+	69	89.8550724637681	10.1449275362319
278379	chr1	278379	+	69	94.2028985507246	5.79710144927536
