1	chr1	1	+	86	46.5116279069767	53.4883720930233
4082	chr1	4082	+	102	5.88235294117647	94.1176470588235
8960	chr1	8960	+	79	3.79746835443038	96.2025316455696
13874	chr1	13874	+	85	4.70588235294118	95.2941176470588
18243	chr1	18243	+	81	3.7037037037037	96.2962962962963
19406	chr1	19406	+	102	1.96078431372549	98.0392156862745
20257	chr1	20257	+	96	1.04166666666667	98.9583333333333
20288	chr1	20288	+	83	2.40963855421687	97.5903614457831
20299	chr1	20299	+	85	1.17647058823529	98.8235294117647
20302	chr1	20302	+	89	3.37078651685393	96.6292134831461
20316	chr1	20316	+	81	2.46913580246914	97.5308641975309
20355	chr1	20355	+	96	2.08333333333333	97.9166666666667
20654	chr1	20654	+	86	4.65116279069767	95.3488372093023
33775	chr1	33775	+	83	3.6144578313253	96.3855421686747
36569	chr1	36569	+	85	2.35294117647059	97.6470588235294
38794	chr1	38794	+	89	43.8202247191011	56.1797752808989
42378	chr1	42378	+	83	81.9277108433735	18.0722891566265
55516	chr1	55516	+	83	90.3614457831325	9.63855421686746
69506	chr1	69506	+	95	97.8947368421053	2.10526315789473
70209	chr1	70209	+	71	95.7746478873239	4.22535211267606
72347	chr1	72347	+	88	96.5909090909091	3.40909090909091
76304	chr1	76304	+	102	93.1372549019608	6.86274509803921
86173	chr1	86173	+	80	95	5
86180	chr1	86180	+	83	93.9759036144578	6.02409638554217
86236	chr1	86236	+	92	93.4782608695652	6.52173913043478
86292	chr1	86292	+	72	91.6666666666667	8.33333333333334
90304	chr1	90304	+	74	94.5945945945946	5.4054054054054
95880	chr1	95880	+	83	86.7469879518072	13.2530120481928
95910	chr1	95910	+	72	94.4444444444444	5.55555555555556
98750	chr1	98750	+	62	90.3225806451613	9.67741935483872
101289	chr1	101289	+	77	92.2077922077922	7.79220779220779
126145	chr1	126145	+	86	96.5116279069768	3.48837209302324
126193	chr1	126193	+	106	88.6792452830189	11.3207547169811
126228	chr1	126228	+	94	96.8085106382979	3.19148936170212
128460	chr1	128460	+	82	96.3414634146341	3.65853658536585
129732	chr1	129732	+	88	93.1818181818182	6.81818181818183
130323	chr1	130323	+	94	92.5531914893617	7.44680851063831
130837	chr1	130837	+	72	93.0555555555556	6.94444444444444
136466	chr1	136466	+	78	92.3076923076923	7.69230769230769
139613	chr1	139613	+	74	94.5945945945946	5.4054054054054
145850	chr1	145850	+	80	96.25	3.75
147893	chr1	147893	+	93	88.1720430107527	11.8279569892473
147898	chr1	147898	+	70	88.5714285714286	11.4285714285714
147917	chr1	147917	+	92	98.9130434782609	1.08695652173914
147954	chr1	147954	+	98	93.8775510204082	6.12244897959184
147999	chr1	147999	+	97	97.9381443298969	2.0618556701031
148029	chr1	148029	+	87	91.9540229885057	8.04597701149426
148049	chr1	148049	+	82	90.2439024390244	9.7560975609756
148055	chr1	148055	+	81	95.0617283950617	4.93827160493827
153895	chr1	153895	+	76	96.0526315789474	3.94736842105263
159078	chr1	159078	+	81	91.358024691358	8.64197530864197
166836	chr1	166836	+	81	95.0617283950617	4.93827160493827
167685	chr1	167685	+	88	90.9090909090909	9.09090909090909
168432	chr1	168432	+	94	85.1063829787234	14.8936170212766
186032	chr1	186032	+	64	90.625	9.375
187208	chr1	187208	+	73	91.7808219178082	8.21917808219177
189561	chr1	189561	+	82	93.9024390243902	6.09756097560977
189730	chr1	189730	+	81	96.2962962962963	3.70370370370371
192422	chr1	192422	+	75	89.3333333333333	10.6666666666667
192497	chr1	192497	+	97	97.9381443298969	2.0618556701031
192503	chr1	192503	+	79	94.9367088607595	5.0632911392405
193057	chr1	193057	+	83	97.5903614457831	2.40963855421687
193090	chr1	193090	+	83	44.578313253012	55.421686746988
193098	chr1	193098	+	87	3.44827586206897	96.551724137931
193114	chr1	193114	+	77	2.5974025974026	97.4025974025974
193125	chr1	193125	+	79	1.26582278481013	98.7341772151899
193162	chr1	193162	+	82	7.31707317073171	92.6829268292683
193170	chr1	193170	+	88	7.95454545454545	92.0454545454545
193235	chr1	193235	+	85	0	100
199475	chr1	199475	+	80	6.25	93.75
201933	chr1	201933	+	73	2.73972602739726	97.2602739726027
201935	chr1	201935	+	90	3.33333333333333	96.6666666666667
201963	chr1	201963	+	91	2.1978021978022	97.8021978021978
204719	chr1	204719	+	74	2.7027027027027	97.2972972972973
206706	chr1	206706	+	78	5.12820512820513	94.8717948717949
213639	chr1	213639	+	66	3.03030303030303	96.969696969697
213652	chr1	213652	+	75	6.66666666666667	93.3333333333333
216432	chr1	216432	+	85	1.17647058823529	98.8235294117647
