1	chr1	1	+	84	52.3809523809524	47.6190476190476
4082	chr1	4082	+	62	0	100
8960	chr1	8960	+	70	4.28571428571429	95.7142857142857
13874	chr1	13874	+	90	2.22222222222222	97.7777777777778
18243	chr1	18243	+	80	3.75	96.25
19406	chr1	19406	+	80	1.25	98.75
20257	chr1	20257	+	82	4.8780487804878	95.1219512195122
20288	chr1	20288	+	82	0	100
20299	chr1	20299	+	85	4.70588235294118	95.2941176470588
20302	chr1	20302	+	88	4.54545454545455	95.4545454545455
20316	chr1	20316	+	75	4	96
20355	chr1	20355	+	91	3.2967032967033	96.7032967032967
20654	chr1	20654	+	78	1.28205128205128	98.7179487179487
33775	chr1	33775	+	82	37.8048780487805	62.1951219512195
36569	chr1	36569	+	83	86.7469879518072	13.2530120481928
38794	chr1	38794	+	99	94.9494949494949	5.05050505050505
42378	chr1	42378	+	84	76.1904761904762	23.8095238095238
55516	chr1	55516	+	83	90.3614457831325	9.63855421686746
69506	chr1	69506	+	99	96.969696969697	3.03030303030303
70209	chr1	70209	+	73	93.1506849315068	6.84931506849315
72347	chr1	72347	+	71	92.9577464788732	7.04225352112677
76304	chr1	76304	+	94	97.8723404255319	2.12765957446808
86173	chr1	86173	+	96	95.8333333333333	4.16666666666666
86180	chr1	86180	+	83	89.1566265060241	10.8433734939759
86236	chr1	86236	+	93	94.6236559139785	5.3763440860215
86292	chr1	86292	+	112	95.5357142857143	4.46428571428571
90304	chr1	90304	+	79	86.0759493670886	13.9240506329114
95880	chr1	95880	+	79	89.873417721519	10.126582278481
95910	chr1	95910	+	78	94.8717948717949	5.12820512820514
98750	chr1	98750	+	81	88.8888888888889	11.1111111111111
101289	chr1	101289	+	71	90.1408450704225	9.85915492957746
126145	chr1	126145	+	78	97.4358974358974	2.56410256410257
126193	chr1	126193	+	81	86.4197530864197	13.5802469135803
126228	chr1	126228	+	82	93.9024390243902	6.09756097560977
128460	chr1	128460	+	84	95.2380952380952	4.76190476190477
129732	chr1	129732	+	76	96.0526315789474	3.94736842105263
130323	chr1	130323	+	81	92.5925925925926	7.4074074074074
130837	chr1	130837	+	76	94.7368421052632	5.26315789473685
136466	chr1	136466	+	94	93.6170212765958	6.38297872340425
139613	chr1	139613	+	69	88.4057971014493	11.5942028985507
145850	chr1	145850	+	93	94.6236559139785	5.3763440860215
147893	chr1	147893	+	90	90	10
147898	chr1	147898	+	89	94.3820224719101	5.6179775280899
147917	chr1	147917	+	74	90.5405405405405	9.45945945945947
147954	chr1	147954	+	76	98.6842105263158	1.31578947368422
147999	chr1	147999	+	91	90.1098901098901	9.89010989010988
148029	chr1	148029	+	66	90.9090909090909	9.09090909090909
148049	chr1	148049	+	62	82.258064516129	17.741935483871
148055	chr1	148055	+	87	94.2528735632184	5.74712643678161
153895	chr1	153895	+	101	93.0693069306931	6.93069306930693
159078	chr1	159078	+	104	93.2692307692308	6.73076923076923
166836	chr1	166836	+	73	89.041095890411	10.958904109589
167685	chr1	167685	+	75	85.3333333333333	14.6666666666667
168432	chr1	168432	+	79	88.6075949367088	11.3924050632912
186032	chr1	186032	+	82	95.1219512195122	4.8780487804878
