1	chr1	1	+	70	47.1428571428571	52.8571428571429
4082	chr1	4082	+	85	2.35294117647059	97.6470588235294
8960	chr1	8960	+	76	2.63157894736842	97.3684210526316
13874	chr1	13874	+	88	4.54545454545455	95.4545454545455
18243	chr1	18243	+	81	3.7037037037037	96.2962962962963
19406	chr1	19406	+	95	5.26315789473684	94.7368421052632
20257	chr1	20257	+	85	0	100
20288	chr1	20288	+	88	3.40909090909091	96.5909090909091
20299	chr1	20299	+	90	2.22222222222222	97.7777777777778
20302	chr1	20302	+	67	7.46268656716418	92.5373134328358
20316	chr1	20316	+	86	4.65116279069767	95.3488372093023
20355	chr1	20355	+	88	1.13636363636364	98.8636363636364
20654	chr1	20654	+	75	4	96
33775	chr1	33775	+	78	8.97435897435897	91.025641025641
36569	chr1	36569	+	81	0	100
38794	chr1	38794	+	90	5.55555555555556	94.4444444444444
42378	chr1	42378	+	96	3.125	96.875
55516	chr1	55516	+	85	12.9411764705882	87.0588235294118
69506	chr1	69506	+	63	6.34920634920635	93.6507936507936
70209	chr1	70209	+	85	7.05882352941176	92.9411764705882
72347	chr1	72347	+	75	2.66666666666667	97.3333333333333
76304	chr1	76304	+	91	2.1978021978022	97.8021978021978
86173	chr1	86173	+	74	1.35135135135135	98.6486486486486
86180	chr1	86180	+	76	32.8947368421053	67.1052631578947
86236	chr1	86236	+	69	97.1014492753623	2.89855072463769
86292	chr1	86292	+	87	95.4022988505747	4.59770114942529
90304	chr1	90304	+	89	86.5168539325843	13.4831460674157
95880	chr1	95880	+	76	93.4210526315789	6.57894736842105
95910	chr1	95910	+	82	92.6829268292683	7.3170731707317
98750	chr1	98750	+	65	93.8461538461538	6.15384615384616
101289	chr1	101289	+	103	95.1456310679612	4.85436893203884
126145	chr1	126145	+	85	90.5882352941177	9.41176470588235
126193	chr1	126193	+	80	91.25	8.75
126228	chr1	126228	+	80	92.5	7.5
128460	chr1	128460	+	95	93.6842105263158	6.31578947368421
129732	chr1	129732	+	85	95.2941176470588	4.70588235294119
130323	chr1	130323	+	82	91.4634146341463	8.53658536585365
130837	chr1	130837	+	83	92.7710843373494	7.22891566265061
136466	chr1	136466	+	88	98.8636363636364	1.13636363636364
139613	chr1	139613	+	81	93.8271604938272	6.17283950617285
145850	chr1	145850	+	86	95.3488372093023	4.65116279069767
147893	chr1	147893	+	72	90.2777777777778	9.72222222222221
147898	chr1	147898	+	94	90.4255319148936	9.57446808510637
147917	chr1	147917	+	85	95.2941176470588	4.70588235294119
147954	chr1	147954	+	77	90.9090909090909	9.09090909090909
147999	chr1	147999	+	91	95.6043956043956	4.39560439560439
148029	chr1	148029	+	96	92.7083333333333	7.29166666666666
148049	chr1	148049	+	77	92.2077922077922	7.79220779220779
148055	chr1	148055	+	78	94.8717948717949	5.12820512820514
153895	chr1	153895	+	80	92.5	7.5
159078	chr1	159078	+	85	92.9411764705882	7.05882352941177
166836	chr1	166836	+	79	89.873417721519	10.126582278481
167685	chr1	167685	+	74	94.5945945945946	5.4054054054054
168432	chr1	168432	+	91	91.2087912087912	8.79120879120879
186032	chr1	186032	+	78	87.1794871794872	12.8205128205128
187208	chr1	187208	+	74	94.5945945945946	5.4054054054054
189561	chr1	189561	+	68	92.6470588235294	7.35294117647058
189730	chr1	189730	+	91	93.4065934065934	6.5934065934066
192422	chr1	192422	+	75	92	8
192497	chr1	192497	+	95	95.7894736842105	4.21052631578948
192503	chr1	192503	+	96	94.7916666666667	5.20833333333334
193057	chr1	193057	+	67	88.0597014925373	11.9402985074627
193090	chr1	193090	+	94	96.8085106382979	3.19148936170212
193098	chr1	193098	+	82	91.4634146341463	8.53658536585365
193114	chr1	193114	+	87	96.551724137931	3.44827586206897
193125	chr1	193125	+	85	92.9411764705882	7.05882352941177
193162	chr1	193162	+	86	88.3720930232558	11.6279069767442
193170	chr1	193170	+	73	91.7808219178082	8.21917808219177
193235	chr1	193235	+	86	90.6976744186046	9.30232558139535
199475	chr1	199475	+	63	90.4761904761905	9.52380952380952
201933	chr1	201933	+	84	92.8571428571429	7.14285714285714
201935	chr1	201935	+	73	98.6301369863014	1.36986301369863
201963	chr1	201963	+	73	90.4109589041096	9.58904109589042
204719	chr1	204719	+	84	96.4285714285714	3.57142857142857
206706	chr1	206706	+	71	92.9577464788732	7.04225352112677
213639	chr1	213639	+	98	98.9795918367347	1.0204081632653
213652	chr1	213652	+	66	93.9393939393939	6.06060606060606
216432	chr1	216432	+	79	94.9367088607595	5.0632911392405
219076	chr1	219076	+	72	90.2777777777778	9.72222222222221
226296	chr1	226296	+	73	93.1506849315068	6.84931506849315
226716	chr1	226716	+	80	92.5	7.5
232091	chr1	232091	+	80	90	10
238844	chr1	238844	+	84	95.2380952380952	4.76190476190477
239810	chr1	239810	+	89	93.2584269662921	6.74157303370787
243450	chr1	243450	+	83	98.7951807228916	1.20481927710844
243479	chr1	243479	+	101	91.0891089108911	8.9108910891089
243481	chr1	243481	+	81	91.358024691358	8.64197530864197
248600	chr1	248600	+	90	92.2222222222222	7.77777777777777
255414	chr1	255414	+	80	97.5	2.5
270789	chr1	270789	+	71	91.5492957746479	8.45070422535211
270797	chr1	270797	+	65	95.3846153846154	4.61538461538461
278379	chr1	278379	+	72	93.0555555555556	6.94444444444444
285416	chr1	285416	+	91	92.3076923076923	7.69230769230769
285452	chr1	285452	+	86	95.3488372093023	4.65116279069767
299265	chr1	299265	+	68	85.2941176470588	14.7058823529412
